u_2,u_3,u_6,P_g2_mw,P_g3_mw,P_g6_mw,P_s8_mw,P_load_total_mw,label,critical_real,critical_imag,slack_power_mw
0,1,1,0.0,14.653901259248208,38.59616705835163,93.15935119031069,286.75284442421776,1,0.23300038259231615,3.1652653881890873,146.78450268653435
0,1,1,0.0,12.873076092409056,37.199647945239754,93.33604536730333,259.84119631608206,1,0.24113976972055345,2.9993533220341124,121.09731597650462
0,1,1,0.0,47.03472985153826,31.086495707715077,80.7254627642757,251.68651228229731,0,-0.19849982371941455,0.0,95.72910398486802
0,1,1,0.0,13.790676303893258,33.50275457124757,92.27764809302164,213.63958877182887,1,0.1387097865162764,2.767347779446558,76.37494195531525
0,1,1,0.0,16.231370247952377,30.975899594061545,94.67762936146902,308.1136431790141,1,0.4793770584960106,3.2174779772196955,174.973527919842
0,1,1,0.0,19.701559537015942,32.027232026291664,95.47619902866977,296.78820375627845,1,0.5208260411847384,3.0788561422415444,156.8678360152554
0,1,1,0.0,34.87633263752273,40.42613464582518,20.04251863355805,248.68304470243592,0,-0.19989356954192752,0.0,159.49377089143243
0,1,1,0.0,12.906198953169888,31.25880708815428,92.51276472056674,286.4931666701932,1,0.20188645002308098,3.2195623935968496,156.8702513358082
0,1,1,0.0,19.224033800195134,31.41868789617331,92.0530441626213,214.3447816381865,1,0.10917195633426377,2.7808050375731694,73.820450530119
0,1,1,0.0,11.344389912542127,31.886265270803403,94.33330759765775,235.6403171788103,1,0.35767044338322074,2.7929692491259144,101.61607768581247
0,1,1,0.0,27.169163805570015,34.11225311314855,66.45887792022674,217.81806159120805,0,-0.19921995824624716,0.0,92.41612818442013
0,1,1,0.0,13.991468785740683,34.634140403806846,95.61769789708814,212.02586212484874,1,0.48687673932476455,2.5259058877352567,70.0085458513484
0,1,1,0.0,17.18666026469576,33.09368723633363,95.57770525256146,231.85334955064457,1,0.47679286938218224,2.6679751812731283,88.98388605029885
0,1,1,0.0,11.368358579583196,39.90732434208382,92.11642108790424,219.34302954045427,1,0.11794248288310674,2.81023130983647,78.41550962597195
0,1,1,0.0,48.35577473433135,30.302120752493316,16.139788056678384,207.59775483622712,0,-0.199964651143248,0.0,116.29568086249155
0,1,1,0.0,10.863907704861347,34.71961362180477,94.3697517081647,221.68511819851318,1,0.3583549969512325,2.6954180340334073,84.49059069516572
0,1,1,0.0,11.086496607323495,38.109560776059574,95.21788552638922,254.40504879188396,1,0.4505803182419889,2.84475962282795,114.37705840325765
0,1,1,0.0,11.377421078425433,35.41911310324362,94.51809575881605,236.4453965589778,1,0.37160203451266877,2.782408094962997,98.56771773251478
0,1,1,0.0,44.554535503475165,37.800907988423816,51.088707237806595,194.2803219504953,0,-0.199604944952727,0.0,62.14859411679565
0,1,1,0.0,15.635507995522374,37.66448043801703,94.92503328764502,213.45196766759327,1,0.40880351291637723,2.592936520147342,67.35228614537782
0,1,1,0.0,19.918662220728695,37.19934146971703,93.6950096858399,234.64902232233098,1,0.262485368015803,2.815840008233644,86.66938901259851
0,1,1,0.0,17.793253557488875,31.756823457634383,94.55850965047959,275.4426348773998,1,0.38964789444021847,3.0198852279966157,137.0429087404802
0,1,1,0.0,30.653600804453937,47.4639681558399,46.863597995817386,241.3579047107568,0,-0.199590586241799,0.0,120.12556199357674
0,1,1,0.0,12.846796298251492,39.19371633082445,93.26507920291836,272.27931021240994,1,0.23561787059262734,3.0756133374592594,132.40345272157873
0,1,1,0.0,19.945336061284365,36.04936095517219,92.29541389496691,245.67147650124951,1,0.11101810958460473,2.957807823333371,100.81565403262023
0,1,1,0.0,10.494719397520635,35.488938158648786,92.74181795657451,228.34495225827413,1,0.18458115266142966,2.839955805339721,92.68481143790176
0,1,1,0.0,22.18800466184922,42.044240305592865,82.23619813043304,304.6619459876058,0,-0.1980955912317168,0.0,165.6281032725606
0,1,1,0.0,13.288580830960226,35.696899445477094,92.02359667833349,228.91178911222136,1,0.10288852273021307,2.8762044886218257,90.8411977481808
0,1,1,0.0,19.607038232657505,31.188385508489947,95.47931110247659,266.53924751522356,1,0.48030700650305097,2.8973835492378566,125.23201307431502
0,1,1,0.0,12.93893728940116,37.78160946271955,93.15712547377224,299.0620771229738,1,0.26430417435763465,3.247370984330427,162.89252881119086
